97;13;20.02.2019 11:30:00;3;Feld3;Die supercoolsten Megacoolen;Foi am Sand;Stieglitz;18;21;0;0;0;0
98;13;20.02.2019 11:30:00;4;Feld4;Die vier Fragezeichen;Sandviper;SK Lation;11;16;0;0;0;0
99;13;20.02.2019 11:30:00;5;Feld5;Superkalefragelistigexoialigestis;Ratsherrn Allstarts;20 zwequschte Zwetschken;8;24;0;0;0;0
100;13;20.02.2019 11:30:00;6;Feld6;Ich und die 3 Hansln;Netninjas;Schluckspecht GmbH;15;12;0;0;0;0
101;13;20.02.2019 11:30:00;7;Feld7;Auf Ex;Haribus;Die Beachboys;9;28;0;0;0;0
102;13;20.02.2019 11:30:00;8;Feld8;Scharf aber out;Winterzauber 4.0;Waterlemons;25;9;0;0;0;0
103;13;20.02.2019 11:30:00;1;Feld1;Bombig Beerig;Truthtrain;Wuedsaubande;16;16;0;0;0;0
104;13;20.02.2019 11:30:00;2;Feld2;Die TSVour;Du WerRegenZone;The Best Losers;7;23;0;0;0;0
105;14;20.02.2019 11:50:00;4;Feld4;Schmettbos;Carpe Noctem;Die supercoolsten Megacoolen;20;12;0;0;0;0
106;14;20.02.2019 11:50:00;5;Feld5;Die Wuerstel sind fertig;Kimbo und die Bimbos;Die vier Fragezeichen;8;25;0;0;0;0
107;14;20.02.2019 11:50:00;6;Feld6;Nimm na du i hob na fix;1 Meter no;Superkalefragelistigexoialigestis;10;27;0;0;0;0
108;14;20.02.2019 11:50:00;7;Feld7;Volleybaerenbande;Moes Hoes;Ich und die 3 Hansln;22;12;0;0;0;0
109;14;20.02.2019 11:50:00;8;Feld8;Springginkerl;Namenlose Qualitaet;Auf Ex;19;10;0;0;0;0
110;14;20.02.2019 11:50:00;1;Feld1;Pancakesmashers;Die gestiefelten Muskelkater;Scharf aber out;23;8;0;0;0;0
111;14;20.02.2019 11:50:00;2;Feld2;Eisen;Unblockable;Bombig Beerig;11;15;0;0;0;0
112;14;20.02.2019 11:50:00;3;Feld3;LeitWollHofRyll;Black Cat Volleyteam;Die TSVour;16;13;0;0;0;0
113;15;20.02.2019 12:10:00;5;Feld5;Stieglitz;Foi am Sand;Schmettbos;19;8;0;0;0;0
114;15;20.02.2019 12:10:00;6;Feld6;SK Lation;Sandviper;Die Wuerstel sind fertig;15;10;0;0;0;0
115;15;20.02.2019 12:10:00;7;Feld7;20 zwequschte Zwetschken;Ratsherrn Allstarts;Nimm na du i hob na fix;19;12;0;0;0;0
116;15;20.02.2019 12:10:00;8;Feld8;Schluckspecht GmbH;Netninjas;Volleybaerenbande;12;16;0;0;0;0
117;15;20.02.2019 12:10:00;1;Feld1;Die Beachboys;Haribus;Springginkerl;19;10;0;0;0;0
118;15;20.02.2019 12:10:00;2;Feld2;Waterlemons;Winterzauber 4.0;Pancakesmashers;22;9;0;0;0;0
119;15;20.02.2019 12:10:00;3;Feld3;Wuedsaubande;Truthtrain;Eisen;23;11;0;0;0;0
120;15;20.02.2019 12:10:00;4;Feld4;The Best Losers;Du WerRegenZone;LeitWollHofRyll;16;14;0;0;0;0
121;16;20.02.2019 12:30:00;6;Feld6;Die supercoolsten Megacoolen;Carpe Noctem;Stieglitz;10;21;0;0;0;0
122;16;20.02.2019 12:30:00;7;Feld7;Die vier Fragezeichen;Kimbo und die Bimbos;SK Lation;13;14;0;0;0;0
123;16;20.02.2019 12:30:00;8;Feld8;Superkalefragelistigexoialigestis;1 Meter no;20 zwequschte Zwetschken;28;6;0;0;0;0
124;16;20.02.2019 12:30:00;1;Feld1;Ich und die 3 Hansln;Moes Hoes;Schluckspecht GmbH;21;14;0;0;0;0
125;16;20.02.2019 12:30:00;2;Feld2;Auf Ex;Namenlose Qualitaet;Die Beachboys;9;23;0;0;0;0
126;16;20.02.2019 12:30:00;3;Feld3;Scharf aber out;Die gestiefelten Muskelkater;Waterlemons;11;16;0;0;0;0
127;16;20.02.2019 12:30:00;4;Feld4;Bombig Beerig;Unblockable;Wuedsaubande;18;17;0;0;0;0
128;16;20.02.2019 12:30:00;5;Feld5;Die TSVour;Black Cat Volleyteam;The Best Losers;10;18;0;0;0;0
129;17;20.02.2019 12:50:00;7;Feld7;Schmettbos;Foi am Sand;Carpe Noctem;16;16;0;0;0;0
130;17;20.02.2019 12:50:00;8;Feld8;Die Wuerstel sind fertig;Sandviper;Kimbo und die Bimbos;9;21;0;0;0;0
131;17;20.02.2019 12:50:00;1;Feld1;Nimm na du i hob na fix;Ratsherrn Allstarts;1 Meter no;10;22;0;0;0;0
132;17;20.02.2019 12:50:00;2;Feld2;Volleybaerenbande;Netninjas;Moes Hoes;21;10;0;0;0;0
133;17;20.02.2019 12:50:00;3;Feld3;Springginkerl;Haribus;Namenlose Qualitaet;8;23;0;0;0;0
134;17;20.02.2019 12:50:00;4;Feld4;Pancakesmashers;Winterzauber 4.0;Die gestiefelten Muskelkater;5;30;0;0;0;0
135;17;20.02.2019 12:50:00;5;Feld5;Eisen;Truthtrain;Unblockable;16;11;0;0;0;0
136;17;20.02.2019 12:50:00;6;Feld6;LeitWollHofRyll;Du WerRegenZone;Black Cat Volleyteam;12;18;0;0;0;0
137;18;20.02.2019 13:10:00;8;Feld8;Stieglitz;Die supercoolsten Megacoolen;Schmettbos;13;17;0;0;0;0
138;18;20.02.2019 13:10:00;1;Feld1;SK Lation;Die vier Fragezeichen;Die Wuerstel sind fertig;11;14;0;0;0;0
139;18;20.02.2019 13:10:00;2;Feld2;20 zwequschte Zwetschken;Superkalefragelistigexoialigestis;Nimm na du i hob na fix;13;20;0;0;0;0
140;18;20.02.2019 13:10:00;3;Feld3;Schluckspecht GmbH;Ich und die 3 Hansln;Volleybaerenbande;16;14;0;0;0;0
141;18;20.02.2019 13:10:00;4;Feld4;Die Beachboys;Auf Ex;Springginkerl;17;17;0;0;0;0
142;18;20.02.2019 13:10:00;5;Feld5;Waterlemons;Scharf aber out;Pancakesmashers;18;11;0;0;0;0
143;18;20.02.2019 13:10:00;6;Feld6;Wuedsaubande;Bombig Beerig;Eisen;12;14;0;0;0;0
144;18;20.02.2019 13:10:00;7;Feld7;The Best Losers;Die TSVour;LeitWollHofRyll;20;10;0;0;0;0
145;19;20.02.2019 13:30:00;1;Feld1;Carpe Noctem;Foi am Sand;Schmettbos;25;7;0;0;0;0
146;19;20.02.2019 13:30:00;2;Feld2;Kimbo und die Bimbos;Sandviper;Die Wuerstel sind fertig;17;9;0;0;0;0
147;19;20.02.2019 13:30:00;3;Feld3;1 Meter no;Ratsherrn Allstarts;Nimm na du i hob na fix;12;19;0;0;0;0
148;19;20.02.2019 13:30:00;4;Feld4;Moes Hoes;Netninjas;Volleybaerenbande;5;20;0;0;0;0
149;19;20.02.2019 13:30:00;5;Feld5;Namenlose Qualitaet;Haribus;Springginkerl;22;11;0;0;0;0
150;19;20.02.2019 13:30:00;6;Feld6;Die gestiefelten Muskelkater;Winterzauber 4.0;Pancakesmashers;21;7;0;0;0;0
151;19;20.02.2019 13:30:00;7;Feld7;Unblockable;Truthtrain;Eisen;13;13;0;0;0;0
152;19;20.02.2019 13:30:00;8;Feld8;Black Cat Volleyteam;Du WerRegenZone;LeitWollHofRyll;12;18;0;0;0;0
153;20;20.02.2019 13:50:00;2;Feld2;Schmettbos;Stieglitz;Foi am Sand;18;12;0;0;0;0
154;20;20.02.2019 13:50:00;3;Feld3;Die Wuerstel sind fertig;SK Lation;Sandviper;23;13;0;0;0;0
155;20;20.02.2019 13:50:00;4;Feld4;Nimm na du i hob na fix;20 zwequschte Zwetschken;Ratsherrn Allstarts;14;17;0;0;0;0
156;20;20.02.2019 13:50:00;5;Feld5;Volleybaerenbande;Schluckspecht GmbH;Netninjas;19;11;0;0;0;0
157;20;20.02.2019 13:50:00;6;Feld6;Springginkerl;Die Beachboys;Haribus;22;10;0;0;0;0
158;20;20.02.2019 13:50:00;7;Feld7;Pancakesmashers;Waterlemons;Winterzauber 4.0;11;9;0;0;0;0
159;20;20.02.2019 13:50:00;8;Feld8;Eisen;Wuedsaubande;Truthtrain;17;14;0;0;0;0
160;20;20.02.2019 13:50:00;1;Feld1;LeitWollHofRyll;The Best Losers;Du WerRegenZone;6;18;0;0;0;0
