82;14;20.02.2019 11:50:00;1;Feld1;Moes Hoes;20 zwequschte Zwetschken;Die Wuerstel sind fertig;25;9;0;0;0;0
83;14;20.02.2019 11:50:00;2;Feld2;Stieglitz;Wuedsaubande;Die Beachboys;16;16;0;0;0;0
84;14;20.02.2019 11:50:00;3;Feld3;Truthtrain;Black Cat Volleyteam;Schluckspecht GmbH;7;23;0;0;0;0
85;15;20.02.2019 12:10:00;5;Feld5;Ich und die 3 Hansln;Volleybaerenbande;Foi am Sand;20;12;0;0;0;0
86;15;20.02.2019 12:10:00;6;Feld6;Auf Ex;Netninjas;Carpe Noctem;8;25;0;0;0;0
87;15;20.02.2019 12:10:00;1;Feld1;The Best Losers;1 Meter no;Schmettbos;10;27;0;0;0;0
88;15;20.02.2019 12:10:00;2;Feld2;Die gestiefelten Muskelkater;SK Lation;Moes Hoes;22;12;0;0;0;0
89;15;20.02.2019 12:10:00;3;Feld3;Eisen;Pancakesmashers;Stieglitz;19;10;0;0;0;0
90;15;20.02.2019 12:10:00;4;Feld4;Du WerRegenZone;Haribus;Truthtrain;23;8;0;0;0;0
91;16;20.02.2019 12:30:00;6;Feld6;Die supercoolsten Megacoolen;Sandviper;Ich und die 3 Hansln;11;15;0;0;0;0
92;16;20.02.2019 12:30:00;1;Feld1;Die TSVour;Namenlose Qualitaet;Auf Ex;16;13;0;0;0;0
93;16;20.02.2019 12:30:00;2;Feld2;Ratsherrn Allstarts;Scharf aber out;The Best Losers;19;8;0;0;0;0
94;16;20.02.2019 12:30:00;3;Feld3;Die Wuerstel sind fertig;20 zwequschte Zwetschken;Die gestiefelten Muskelkater;15;10;0;0;0;0
95;16;20.02.2019 12:30:00;4;Feld4;Die Beachboys;Wuedsaubande;Eisen;19;12;0;0;0;0
96;16;20.02.2019 12:30:00;5;Feld5;Schluckspecht GmbH;Black Cat Volleyteam;Du WerRegenZone;12;16;0;0;0;0
97;17;20.02.2019 12:50:00;1;Feld1;Foi am Sand;Volleybaerenbande;Sandviper;19;10;0;0;0;0
98;17;20.02.2019 12:50:00;2;Feld2;Carpe Noctem;Netninjas;Namenlose Qualitaet;22;9;0;0;0;0
99;17;20.02.2019 12:50:00;3;Feld3;Schmettbos;1 Meter no;Scharf aber out;23;11;0;0;0;0
100;17;20.02.2019 12:50:00;4;Feld4;Moes Hoes;SK Lation;20 zwequschte Zwetschken;16;14;0;0;0;0
101;17;20.02.2019 12:50:00;5;Feld5;Stieglitz;Pancakesmashers;Wuedsaubande;10;21;0;0;0;0
102;17;20.02.2019 12:50:00;6;Feld6;Truthtrain;Haribus;Black Cat Volleyteam;13;14;0;0;0;0
103;18;20.02.2019 13:10:00;2;Feld2;Ich und die 3 Hansln;Die supercoolsten Megacoolen;Foi am Sand;28;6;0;0;0;0
104;18;20.02.2019 13:10:00;3;Feld3;Auf Ex;Die TSVour;Carpe Noctem;21;14;0;0;0;0
105;18;20.02.2019 13:10:00;4;Feld4;The Best Losers;Ratsherrn Allstarts;Schmettbos;9;23;0;0;0;0
106;18;20.02.2019 13:10:00;5;Feld5;Die gestiefelten Muskelkater;Die Wuerstel sind fertig;Moes Hoes;11;16;0;0;0;0
107;18;20.02.2019 13:10:00;6;Feld6;Eisen;Die Beachboys;Stieglitz;18;17;0;0;0;0
108;18;20.02.2019 13:10:00;1;Feld1;Du WerRegenZone;Schluckspecht GmbH;Truthtrain;10;18;0;0;0;0
109;19;20.02.2019 13:30:00;3;Feld3;Sandviper;Volleybaerenbande;Foi am Sand;16;16;0;0;0;0
110;19;20.02.2019 13:30:00;4;Feld4;Namenlose Qualitaet;Netninjas;Carpe Noctem;9;21;0;0;0;0
111;19;20.02.2019 13:30:00;5;Feld5;Scharf aber out;1 Meter no;Schmettbos;10;22;0;0;0;0
112;19;20.02.2019 13:30:00;6;Feld6;20 zwequschte Zwetschken;SK Lation;Moes Hoes;21;10;0;0;0;0
113;19;20.02.2019 13:30:00;1;Feld1;Wuedsaubande;Pancakesmashers;Stieglitz;8;23;0;0;0;0
114;19;20.02.2019 13:30:00;2;Feld2;Black Cat Volleyteam;Haribus;Truthtrain;5;30;0;0;0;0
115;20;20.02.2019 13:50:00;4;Feld4;Foi am Sand;Ich und die 3 Hansln;Volleybaerenbande;16;11;0;0;0;0
116;20;20.02.2019 13:50:00;5;Feld5;Carpe Noctem;Auf Ex;Netninjas;12;18;0;0;0;0
117;20;20.02.2019 13:50:00;6;Feld6;Schmettbos;The Best Losers;1 Meter no;13;17;0;0;0;0
118;20;20.02.2019 13:50:00;1;Feld1;Moes Hoes;Die gestiefelten Muskelkater;SK Lation;11;14;0;0;0;0
119;20;20.02.2019 13:50:00;2;Feld2;Stieglitz;Eisen;Pancakesmashers;13;20;0;0;0;0
120;20;20.02.2019 13:50:00;3;Feld3;Truthtrain;Du WerRegenZone;Haribus;16;14;0;0;0;0
